imdb_title_id,writers
106402,"John Brosnan, Vadim Jean"
106408,"Gurinder Chadha, Meera Syal"
106412,Bart B. Gustis
106413,Clark Kent
106417,"Sukehiro Tomita, Naoko Takeuchi"
106418,Randall Fontana
106421,"Osamu Dezaki, Udo Lindenberg"
106432,"Jon Stevens Alon, David Bradley"
106438,Derek Jarman
106440,Cassian Elwes
106443,"Ingvar Ambjørnsen, Axel Hellstenius"
106447,"Roger Hedden, Roger Hedden"
106450,"Philip Brophy, Rod Bishop"
106451,"Frederick Bailey, Terry Lennox"
106452,"Jack Finney, Raymond Cistheri"
106453,Brad Mirman
106455,"Gerald Petievich, James B. Harris"
106457,"Kafû Nagai, Kaneto Shindô"
106458,"Sinisa Kovacevic, Miroslav Lekic"
106464,"Percy Mtwa, Brian Bird"
106466,"Garson Kanin, Douglas McGrath"
106469,"Ross Thomas, Jimmy Santiago Baca"
106471,"Philippe Caland, Jennifer Lynch"
106476,"Maj Sjöwall, Per Wahlöö"
106479,"Michael Berlin, Eric Estrin"
106489,"Chazz Palminteri, Chazz Palminteri"
106497,"Paul Donovan, William Fleming"
106500,"Chris Rock, Nelson George"
106502,"Peter Behrens, Peter Behrens"
106504,Atom Egoyan
106505,Paul W. Shapiro
106511,Nikolai Valchinov
106519,"Edwin Torres, David Koepp"
106521,"John Brosnan, John Brosnan"
106534,"Serban Marinescu, Marin Preda"
106535,"Andrew Birkin, Ian McEwan"
106536,"Ivan Menchell, Ivan Menchell"
106537,Stephen Poliakoff
106538,Sandy Shaw
106539,Chris Hyde
106541,"Anwar Khan, Salman Khan"
106544,"Sui Lai Kang, Tang Han Mok"
106545,Jing Wong
106548,"Erich Kästner, Stephan Reinhart"
106551,James Yuen
106552,Nai-Hoi Yau
106553,Yuen-Leung Poon
106558,"Fu Chun, Fu Chun"
106559,"Pik Wah Lee, Pik Wah Lee"
106573,Pierre Salvadori
106579,Lodge Kerrigan
106582,"John Long, Michael France"
106586,Richard Beattie
106590,"Edwin Baker, Tony Chan"
106591,"Vladimir Studennikov, Mikhail Grigoryev"
106598,"Tom Davis, Dan Aykroyd"
106601,"Gregory Miller, Michael Angeli"
106610,"Carlos Galettini, Luisa Irene Ickowicz"
106611,"Lynn Siefert, Michael Ritchie"
106613,Arne Olsen
106616,"Antonio Larreta, Luis Sanz"
106620,"Albert Lawrence, Daniele Stroppa"
106621,Avery Crounse
106627,Alan Shapiro
106632,"Jean-Pierre Bacri, Jean-Pierre Bacri"
106636,"David Schmoeller, R. Barker Price"
106638,John Dingwall
106651,Jûzô Itami
106655,"Sutanu Gupta, Dilip Shukla"
106658,"Yin Nam, Wan Choi Wong"
106660,Nicholas St. John
106661,"Mary McGarry Morris, Naomi Foner"
106664,"Stephen King, George A. Romero"
106665,"Sam Bernard, Robert L. Levy"
106671,"Paul Kolsby, Ilkka Järvi-Laturi"
106673,Gary Ross
106677,Richard Linklater
106678,"María Luisa Bemberg, Jorge Goldenberg"
106681,April Wayne
106684,"Christopher Coppola, Nick Vallelonga"
106685,Glenn Chandler
106693,"Bolek Polívka, Bolek Polívka"
106697,"Peter M. Lenkov, Robert Reneau"
106698,Julian Weaver
106701,"Hank Ketcham, John Hughes"
106706,Rodney McDonald
106709,"Stewart Main, Peter Wells"
106710,"Pyotr Lutsik, Aleksey Samoryadov"
106714,"Wing-Kin Lau, Kai-Chung Mak"
106716,"Liliane Betti, Marco Ferreri"
106718,Kenneth J. Hall
106722,Rodney Gibbons
106725,"Reema Rakesh Nath, Sameer"
106727,"Helen Zahavi, Michael Winner"
106732,"Pierre David, C. Courtney Joyner"
106736,Gordan Mihic
106741,"Andrea Bianchi, Francesco Valitutti"
106749,"Nuray Oguz, Cemal San"
106750,Xiaoshuai Wang
106753,Avi Nesher
106761,"Paul Dini, Neal Shusterman"
106762,"Christine Colfer, Bridget Hoffman"
106767,"Rodman Flender, Daniella Purcell"
106768,"Robert King, Beverly Gray"
106770,"Robert Clouse, Linda Lee Cadwell"
106774,Bill Brown
106779,"Peter Dalle, Bengt Palmers"
106786,"Pyotr Lutsik, Aleksey Samoryadov"
106792,Chuck Hughes
106793,Duane Whitaker
106796,"Jackson Barr, Laura Schiff"
106799,
106800,"Shahriar Kabir, Rafique Mahmud"
106810,"Gérard Mordillat, Jacques Prevel"
106819,"Wess Rahn, Christian Drew Sidaris"
106820,"René Guillot, André S. Labarthe"
106821,Jean-Luc Godard
106822,"Pierre Boileau, Thomas Narcejac"
106827,"John R. Cherry III, William M. Akers"
106833,"Richard Nelson, Edith Wharton"
106834,"Tom Robbins, Gus Van Sant"
106837,"Andrew Fleming, Andrew Fleming"
106839,Lech Majewski
106841,"Lu Chiang Chao, Wen-Hua Cheng"
106850,"Frank Sacks, Robert Boris"
106851,David Heavener
106852,"Randee Russell, Laurie Craig"
106856,Ebbe Roe Smith
106860,Steven Ginsberg
106866,"Alexandre Jardin, Alexandre Jardin"
106867,"Alessandro Bencivenni, Leonardo Benvenuti"
106868,"Laurens van der Post, Robert Caswell"
106873,David O'Malley
106877,Scott Spencer
106878,"Richard Morgiève, Richard Morgiève"
106880,Rusty Cundieff
106881,"Rafael Yglesias, Rafael Yglesias"
106894,
106898,"Hing-Ka Chan, Chi-Ngai Lee"
106902,"Dennis Shryack, Michael Butler"
106904,"Santiago Amigorena, Agnès Merlet"
106908,"Suso Cecchi D'Amico, Cristina Comencini"
106911,"Paolo Taviani, Vittorio Taviani"
106912,"Travis Walton, Tracy Tormé"
106913,"Luana Anders, Catherine Cyran"
106915,Michael January
106918,"John Grisham, David Rabe"
106921,Charles T. Kanganis
106922,Andy Sidaris
106925,"John Warren, Dan York"
106926,Steve Kloves
106931,"Suzette Couture, Sylvie Pilon"
106934,Todd Graff
106937,"Kin Chung Chan, Jeffrey Lau"
106941,"Mark Rosenthal, Lawrence Konner"
106945,Peter Delpeut
106946,Corey Michael Eubanks
106949,"Hans Scherfig, Peter Bay"
106950,"Troy Neighbors, Steven Feinberg"
106951,Mark Lee
106953,Jon Jost
106963,Stephan Elliott
106965,"Keith Walker, Keith Walker"
106966,"Tomás Gutiérrez Alea, Senel Paz"
106969,"Erik Clausen, John Nehm"
106970,"Donald G. Jackson, Tanya York"
106977,"Jeb Stuart, David Twohy"
106979,"Beverly Gray, Robert King"
106983,"David DuBos, Eric Parkinson"
106986,"A.K. Lohithadas, Priyadarshan"
106989,"Leonardo Favio, Jorge Zuhair Jury"
106997,"Romain Gary, Stanley Price"
106999,"Santiago Amigorena, Jackie Berroyer"
107001,"Felipe Aljure, Manuel Arias"
107002,"Claude Berri, Arlette Langmann"
107004,"John Milius, John Milius"
107005,"Chul-woo Im, Chul-woo Im"
107007,"Michael Shaara, Ron Maxwell"
107009,"William Davies, William Osborne"
107019,Richard Hobert
107023,"Semyon Aranovich, Zoya Kudrya"
107025,Francis von Zerneck
107027,"Yutaka Izubuchi, Wataru Mimura"
107034,Ian McEwan
107035,"Nancy Borgenicht, Allen Nevins"
107037,Dusan Makavejev
107038,Hugh Gallagher
107040,Francesca Archibugi
107042,Jeanette Winterson
107045,Richard Glatzer
107046,"Lance Peters, Gerard Maguire"
107048,"Danny Rubin, Harold Ramis"
107050,Mark Steven Johnson
107056,Man Choi Lee
107057,Larry Cohen
107060,"Robin Bhatt, Robin Bhatt"
107064,Ildikó Szabó
107076,Chuck Pfarrer
107078,"Matti Yrjänä Joensuu, Åke Lindman"
107079,Barry Michael Cooper
107080,David King
107084,David Marconi
107085,Ryosuke Hashiguchi
107088,"Peter Ransley, Peter Ransley"
107090,"Randall M. Badat, Danny Rubin"
107091,"Gregory Hansen, Gregory Hansen"
107093,"Richard Barrett, Michael Jenkins"
107096,"Le Ly Hayslip, Jay Wurts"
107098,Kan-Cheung Tsang
107100,"Hrafn Gunnlaugsson, Hrafn Gunnlaugsson"
107101,"Ian Rabin, Anthony Ridio"
107102,"Ed Kong, Chun-Wai Lau"
107103,Des Mangan
107107,Alan Spencer
107108,"Stuart Kaminsky, Stuart Kaminsky"
107110,David Reskin
107116,"Ramón Tosas 'Ivá', Joan Potau"
107117,Reed Steiner
107118,Ole Nørgaard
107120,"David Kirschner, Mick Garris"
107121,"Geir Eriksen, Eirik Ildahl"
107130,Patrick Sheane Duncan
107131,"Sheila Burnford, Caroline Thompson"
107132,"Raoul Peck, André Grall"
107134,"G. Dordi, Mohsen Makhmalbaf"
107144,"Jim Abrahams, Pat Proft"
107146,Leslie Megahey
107147,"David J. Greenberg, Miguel Tejada-Flores"
107148,"Michael Lessac, Robert Jay Litz"
107149,Dan Chang
107151,"Isabel Allende, Bille August"
107152,"Francine Prose, Richard Guay"
107156,"Ang Lee, Neil Peng"
107157,"T'ien-wen Chu, Tien-Lu Li"
107158,"Min Anqi, Shuqin Huang"
107159,"Clifton Ko, Vincent Kok"
107160,"Vincent Kok, Lik-Chi Lee"
107162,"Elsa Tang, Hark Tsui"
107164,"Christopher Sturgeon, Mark Twain"
107165,"Cuca Canals, Bigas Luna"
107166,"Robin Bhatt, Robin Bhatt"
107171,"Sun-Woo Jang, Un Ko"
107175,
107176,"Klaus Hagerup, Klaus Hagerup"
107179,David Wellington
107182,Sean Dash
107183,"Clifford Coleman, Joshua Stallings"
107199,"Anita Desai, Anita Desai"
107206,Jeff Maguire
107207,"Gerry Conlon, Terry George"
107210,Rosalind Robinson
107211,"Jack Engelhard, Amy Holden Jones"
107212,Mike Binder
107214,"Josef Hader, Alfred Dorfer"
107219,Vincent Gutierrez
107220,"Steve Antin, John Boskovich"
107224,"Álvaro del Amo, Vicente Aranda"
107225,"Alessandro Bencivenni, Leonardo Benvenuti"
107227,Wahid Hamid
107231,Veikko Aaltonen
107242,"Garth Maxwell, Rex Pilgrim"
107247,"Dan McCall, Steven Zaillian"
107249,"Rajeev Kaul, Anwar Khan"
107251,Jan Jakub Kolski
107254,"Jay Huguely, Adam Marcus"
107259,"Pascal Bonitzer, Christine Laurent"
107260,"Pascal Bonitzer, Christine Laurent"
107265,Jacques Doillon
107266,Chi-Ngai Lee
107268,"Abolhassan Davoodi, Ali Reza Khamseh"
107273,Steven Starr
107274,"Gerardo Cáceres, Gustavo Graef Marino"
107276,"Roberto Faenza, Hugh Fleetwood"
107277,Frank Deese
107278,Myriam Mézières
107282,"Amy Tan, Amy Tan"
107284,James H. Barden
107286,"Lewis Colick, Jere Cunningham"
107289,Flemming Quist Møller
107290,"Michael Crichton, Michael Crichton"
107295,"Christian Fechner, Michel Folco"
107296,"Friedrich Dürrenmatt, Hans W. Geissendörfer"
107302,"Stephen Levy, Tim Metcalfe"
107307,Guðný Halldórsdóttir
107309,"Stanislav Govorukhin, François Guérif"
107311,"Subhash Ghai, Ram Kelkar"
107315,"Pedro Almodóvar, Pedro Almodóvar"
107316,Frederick Bailey
107319,Matt Greenberg
107321,"Anees Bazmee, Ravi Kapoor"
107330,"Jürgen Egger, Sönke Wortmann"
107331,"Boudewijn Büch, Rob Houwer"
107333,Albert Pyun
107340,"Bakhtyar Khudojnazarov, Leonid Makhkamov"
107349,"Åke Sandgren, Roland Schütt"
107350,"Nils Malmros, John Mogensen"
107356,Clifford Mohr
107358,Mao Xiao
107362,"Zak Penn, Adam Leff"
107364,"Alexandra Deman, Mika Kaurismäki"
107382,
107384,"Sakke Järvenpää, Aki Kaurismäki"
107387,Mark Jones
107388,Juraj Jakubisko
107392,Chris Dresser
107401,Jeff Yonis
107403,"Alain Cavalier, Bernard Crombey"
107405,Hen Pan Hung
107413,Marc Lawrence
107417,"Jonathan Tydor, Larry Golin"
107426,"Bernardo Bertolucci, Rudy Wurlitzer"
107427,"R.J. Robertson, Jim Wynorski"
107428,"Man Keung Chan, Gwing-Gai Lee"
107430,Charles Philip Moore
107438,"Tom Ropelewski, Leslie Dixon"
107440,"Dharmesh Darshan, Rajeev Kaul"
107443,"Neil Simon, Neil Simon"
107444,"Astrid Lindgren, Johanna Hald"
107445,Peggy Thompson
107446,Roger Planchon
107447,"Brad Fraser, Brad Fraser"
107448,"Malcolm Marmorstein, Malcolm Marmorstein"
107450,John Cundill
107451,William Curran
107460,"Man-Cheuk Lai, Chia Yeh"
107461,"Chi Leung 'Jacob' Cheung, Chong Chau Ng"
107468,"David Henry Hwang, David Henry Hwang"
107471,"Pascal Bonitzer, André Téchiné"
107473,Richard Price
107474,"Akira Kurosawa, Hyakken Uchida"
107478,"Marcia Brandwynne, Nadine Schiff"
107479,"Juanma Bajo Ulloa, Eduardo Bajo Ulloa"
107480,"Ángel Fernández Santos, Francisco Regueiro"
107485,Pupi Avati
107490,Valeri Zalotukha
107492,"Arthur Borman, Mark Borman"
107495,"Aleksandr Borodyanskiy, Nikolay Dostal"
107497,"Aaron Sorkin, Jonas McCord"
107501,"Isabelle Holland, Malcolm MacRury"
107504,John Lafia
107505,"Earl Kenton, Jackson Barr"
107507,"Woody Allen, Marshall Brickman"
107511,"Maj Sjöwall, Per Wahlöö"
107514,Yusri Nasrullah
107518,"Ettore Scola, Ettore Scola"
107520,"Élie Chouraqui, Danièle Thompson"
107522,Catherine Tavel
107523,Janet Kovalcik
107529,"Jerico Stone, Charles S. Haas"
107531,Roger Cantin
107533,"Cevat Sakir Kabaagaçli, Erden Kiral"
107535,"Bartabas, Claude-Henri Buffard"
107537,"Daniel Odier, Blanca Strepponi"
107554,"Allen Hughes, Albert Hughes"
107561,Glenn Takakjian
107563,Robert Townsend
107564,"Mariano Barroso, Fernando Colomo"
107565,"Roman Cheung, Vincent Kok"
107566,Allison Anders
107571,"Ken Lamplugh, John Weidner"
107572,Kai-Ming Lai
107575,"Filippo Pichi, Filippo Pichi"
107582,"Vicente Leñero, Guadalupe Loaeza"
107587,Jon Moritsugu
107588,Yolande Zauberman
107594,"Mark Bowden, Ramón Menéndez"
107597,"Stephen Lister, Eric Poppen"
107604,"Charles Jarrott, Deborah Raffin"
107606,"Bernard Taylor, Barry Schneider"
107611,"Eric Roth, Eric Roth"
107612,"Edward Rugoff, Michael Gottlieb"
107613,"Amy Schor Ferris, Vicki Polon"
107614,"Anne Fine, Randi Mayem Singer"
107616,"William Shakespeare, Kenneth Branagh"
107617,Anh Hung Tran
107618,"Nelson Gidding, Edgar Allan Poe"
107621,"Graciela Maglie, Gabriela Massuh"
107623,"Philip Haas, Belinda Haas"
107625,"Peter Berecz, Alfred Dorfer"
107626,Dean Lorey
107630,Bruce Joel Rubin
107631,"Eric Schaeffer, Donal Lardner Ward"
107639,"John Hamilton, David Reckziegel"
107642,Mathieu Kassovitz
107652,"Muriel Cerf, Marc Cholodenko"
107653,Mike Leigh
107658,"Aleksandr Adabashyan, Georgiy Daneliya"
107659,"Don Holley, Tori Tellem"
107661,"Jacques Baynac, Igor Minaiev"
107662,"Shahnon Ahmad, Ève Deboise"
107664,"Brent V. Friedman, Brent V. Friedman"
107665,"Stephen King, W.D. Richter"
107666,Kurt Wimmer
107667,"Andrea Purgatori, Andrea Purgatori"
107668,Rebecca Charles
107680,"Andrew Stevens, Andrew Stevens"
107681,Jeffrey Arsenault
107683,"Leo Tichat, Toni Hirtreiter"
107684,David A. Prior
107685,Warren Leight
107688,"Tim Burton, Michael McDowell"
107692,Yoshiaki Kawajiri
107695,Charles T. Kanganis
107696,Sean Dash
107699,"Morten Henriksen, Tage Skou-Hansen"
107701,Michael Klaus
107702,Bob Ellis
107710,"Hugo Hiriart, Rosa Nissan"
107711,"Joe Eszterhas, Richard Marquand"
107713,"Wing-Kin Lau, Kam-Fai Law"
107715,"Ben Taylor, Sias Odendaal"
107719,Susan Cooper
107729,"Trevor Griffiths, Hella S. Haasse"
107730,"Dirk Ayelt Kooiman, Orlow Seunke"
107736,"Satoshi Okonogi, Satoko Okudera"
107739,Takehiro Nakajima
107745,"Rae Lambert, Mark Young"
107750,"Sheldon Lettich, Luis Esteban"
107751,Markku Pölönen
107755,"Malcolm Bosse, Jefferson Lewis"
107756,"Sally Potter, Virginia Woolf"
107762,"Robert Easter, Robert Easter"
107763,"J. Christian Ingvordsen, Steven Kaman"
107764,"David A. Wagner, J.R. Bookwalter"
107766,"Nanni Loy, Elvio Porta"
107767,"Manik Bandopadhaya, Goutam Ghose"
107772,Michael Cacoyannis
107773,Rod McCall
107777,"Aditya Chopra, Honey Irani"
107779,"Tom Walmsley, Tom Walmsley"
107780,Clas Lindberg
107792,Mircea Daneliuc
107797,"Timo Koivusalo, Sina Kujansuu"
107798,"John Grisham, Alan J. Pakula"
107802,David Trueba
107803,"Ugo Chiti, Pasquale Festa Campanile"
107805,"Alberto Lecchi, Daniel Romañach"
107806,Jing Wong
107808,John Lee Hancock
107809,Guilherme de Almeida Prado
107816,"Costa-Gavras, Jean-Claude Grumberg"
107818,Ron Nyswaner
107819,"Wallace C. Bennett, Don Jakoby"
107821,
107822,Jane Campion
107823,"Carlo Vanzina, Enrico Vanzina"
107824,Paul Mazursky
107825,"Maciej Karpinski, Andrzej Kotkowski"
107840,John Singleton
107842,"David Zito, Les Weldon"
107843,"Luc Besson, Robert Getchell"
107863,"Sy Richardson, Dario Scardapane"
107865,"Gilles Carle, Jean-Marie Estève"
107870,"Pete von Sholly, Greg Suddeth"
107875,"Robin Lyons, George MacDonald"
107876,"Michael Stock, Stefan Laarmann"
107877,David Alexander
107889,"David S. Ward, Aaron Latham"
107894,Dan Povenmire
107895,"Christopher McQuarrie, Bryan Singer"
107901,Mario Camus
107912,Frederick Bailey
107917,"Louis Sun, Steven Reich"
107920,Jim Allen
107922,Martín Rejtman
107927,"Desmond Lowden, William Davies"
107930,"Yahoo Serious, David Roach"
107937,"Robert Easter, Robert Easter"
107943,"Kazuo Ishiguro, Ruth Prawer Jhabvala"
107949,Mike Snyder
107953,John Penney
107954,"Donald G. Jackson, Scott Shaw"
107956,"Aurelio Grimaldi, Aurelio Grimaldi"
107958,"Filippo Ascione, Paolo Costella"
107962,"Paul Maslak, Richard W. Munchkin"
107966,Christian Lindblad
107969,"Michael Crichton, Philip Kaufman"
107977,"J.D. Shapiro, Evan Chandler"
107978,"Edward Neumeier, Michael Miner"
107979,"Charles Band, Jackson Barr"
107982,"Kalle Chydenius, Santeri Kinnunen"
107983,Hilary Henkin
107985,Sam Harper
107986,"Javed Akhtar, Javed Akhtar"
107988,
107995,Tuomas Sallinen
107999,"Robert Dillon, Robert Dillon"
108000,"Jane Austen, Victor Nunez"
108001,"Mahasweta Devi, Gulzar"
108002,Angelo Pizzo
108006,"Beverly Sebastian, Ferd Sebastian"
108009,"Mikael Olsen, Steen Rasmussen"
108011,"Arkadiy Inin, Leonid Treyer"
108023,"Armaan Shahabi, Armaan Shahabi"
108026,Lyle Kessler
108027,"Jan Hrebejk, Petr Jarchovský"
108031,"Santiago Amigorena, Jacques Arhex"
108037,"David Mickey Evans, Robert Gunter"
108041,Haile Gerima
108045,Neil Ronco
108052,"Thomas Keneally, Steven Zaillian"
108053,"Jörg Buttgereit, Franz Rodenkirchen"
108059,"Graziano Diana, Simona Izzo"
108065,"Fred Waitzkin, Steven Zaillian"
108067,"Axel Hellstenius, Hans Petter Moland"
108069,Dave Borthwick
108070,Russell Lavalle
108071,"Frances Hodgson Burnett, Caroline Thompson"
108074,"Louis Cha, Jeffrey Lau"
108077,"Dino Buzzati, Ermanno Olmi"
108085,"Igor Gostev, Sergei Khrushchev"
108094,Monique Proulx
108097,"Tan Cheung, Roy Szeto"
108100,J.S. Cardone
108101,"William Nicholson, William Nicholson"
108112,Jing Wong
108122,"Raymond Carver, Robert Altman"
108134,"Janice Young Brooks, Walter Halsey Davis"
108135,Sam Shepard
108137,"John Tatoulis, Jon Stephens"
108142,"Peter Liapis, Mark Thomas McGee"
108143,Russell Lavalle
108144,Jay Dixit
108146,Colin Nutley
108147,"Paul Rudnick, James Orr"
108148,"Tan Cheung, Richard Epcar"
108149,"John Guare, John Guare"
108153,"Gary Stuart Kaplan, Larry Swerdlove"
108154,"Darlene Andrea, Clark Brandon"
108160,"Jeff Arch, Nora Ephron"
108162,"Ira Levin, Joe Eszterhas"
108167,"Alan Ayckbourn, Jean-Pierre Bacri"
108168,Carsten Sønder
108169,"Gene Church, Terri Treas"
108171,"Michael Frost Beckner, Crash Leyland"
108172,"Aleksandr Borodyanskiy, Karen Shakhnazarov"
108173,"Benny Andersen, Benny Andersen"
108174,Robbie Fox
108176,Óskar Jónasson
108178,"Carlo Vanzina, Enrico Vanzina"
108179,"Christian Clavier, Marcel Jullian"
108180,Mario Camus
108185,"Daniel Vigne, Jean-Claude Carrière"
108186,"Patrick J. Clifton, Susan McMartin"
108187,"Maurice Richlin, Blake Edwards"
108188,Takeshi Kitano
108192,"Myung-gon Kim, Chung-Joon Lee"
108193,"Flemming Quist Møller, Anders Refn"
108194,"Róbert Koltai, Gábor Nógrádi"
108207,Eric Idle
108211,"Jürgen Büscher, Johannes Heide"
108220,"Maurizio Nichetti, Maurizio Nichetti"
108221,
108226,"Giovanni Verga, Franco Zeffirelli"
108234,Richard Friedman
108237,"Riley Hays, Mike Snyder"
108238,"Rowdy Herrington, Marty Kaplan"
108245,"Franco Bernini, Angelo Pasquini"
108252,"Stephan Apelgren, Anders Jacobsson"
108253,"Marcus Wright, Faruque Ahmed"
108255,"Parker Bennett, Terry Runte"
108256,"Dharmvir Bharati, Shama Zaidi"
108257,Jon Jost
108258,Dan Gordon
108260,"Scott McGehee, David Siegel"
108262,
108263,"Sheridan Le Fanu, Jaroslav Soukup"
108265,Jonathan Marc Feldman
108268,Michael Kennedy
108273,"Juliusz Machulski, Stanislaw Rembek"
108277,"J. Stephen Maunder, Richard M. Samuels"
108279,Ulrike Schwarzenberger
108281,"David B. Baron, Jack Maeby"
108285,Niklas Rådström
108289,"Vincent Kok, Lik-Chi Lee"
108290,"Patrice Leconte, Patrick Dewolf"
108291,"Aída Bortnik, Marcelo Piñeyro"
108293,"Gordon Chan, Barry Wong"
108306,"Steve Jankowski, John Shepphird"
108308,"Kevin Eastman, Peter Laird"
108309,"Lars Saabye Christensen, Knut Hamsun"
108311,"Kevin Falls, Tom Engelman"
108313,"Jeanette Agaronoff, John S. Soet"
108317,"Helge Schneider, Schringo van den Berg"
108320,Floyd Mutrux
108328,"François Girard, Don McKellar"
108329,"P.K. Mishra, Mani Ratnam"
108330,"Tobias Wolff, Robert Getchell"
108333,"Alexandre Dumas, David Loughery"
108334,"Adam Greenman, Adam Greenman"
108335,Jeffrey Lau
108338,Aleksandr Sokurov
108339,Brent V. Friedman
108341,Ross McElwee
108342,"Chris Hyde, Greg Derochie"
108348,Patricia Harrington
108350,"Rom Globus, Daniel Matmor"
108355,"Jorge Berlanga, Jorge Berlanga"
108356,"Yolanda García Serrano, Manuel Gómez Pereira"
108358,Kevin Jarre
108359,"Philippe Lioret, Michel Ganz"
108360,Paul Donovan
108366,Gregg Araki
108369,"Nicolas Boukhrief, Jean-Jacques Zilbermann"
108370,Claude Lelouch
108372,"Philomène Esposito, Antoine Lacomblez"
108376,"Radu Mihaileanu, Laurent Moussard"
108388,"Franz Kafka, Harold Pinter"
108394,"Krzysztof Kieslowski, Krzysztof Piesiewicz"
108395,"Stu Krieger, Don Bluth"
108399,Quentin Tarantino
108405,"Wui-Sin Chong, Yôichi Sai"
108408,Géza Bereményi
108410,"Leslie Bohem, Endre Bohem"
108418,Sung-Hong Kim
108420,"Beth B, Neal Bell"
108421,Oleg Danilov
108425,"Tom Tykwer, Tom Tykwer"
108429,Temur Babluani
108435,Bertrand Blier
108443,Olivier Assayas
108447,"H.P. Lovecraft, Jean-Paul Ouellette"
108451,Tom Sierchio
108457,Marek Piwowski
108470,Spede Pasanen
108471,"Agustina Bessa-Luís, Manoel de Oliveira"
108473,"Tim Krabbé, Todd Graff"
108478,"Júlíus Kemp, Jóhann Sigmarsson"
108480,"Nicholas Bethell, Robert Enrico"
108484,Juha Lehtovuori
108490,"Adoor Gopalakrishnan, Paul Zacharia"
108495,Neil Ruttenberg
108500,"Christian Clavier, Jean-Marie Poiré"
108504,"Don Bloch, Rudi van Dantzig"
108509,"Kaizô Hayashi, Daisuke Tengan"
108517,"Kevin Rock, Kevin Rock"
108521,Tom Flynn
108525,"Mike Myers, Mike Myers"
108526,"John Patrick Shanley, Hudson Talbott"
108528,"James Lemmo, Leo Rossi"
